tp_item,covergroup,coverpoint,bin,adopted
TP-CHERI-001,CG-CHERI-001,cr_op_funct3,op_auicgp_f2,0
TP-CHERI-001,CG-CHERI-001,cr_op_funct3,op_auicgp_f3,0
TP-CHERI-001,CG-CHERI-001,cr_op_funct3,op_auicgp_f4,0
TP-CHERI-001,CG-CHERI-001,cr_op_funct3,op_auicgp_f5,0
TP-CHERI-001,CG-CHERI-001,cr_op_funct3,op_auicgp_f6,0
TP-CHERI-001,CG-CHERI-001,cr_op_funct3,op_auicgp_f7,0
TP-CHERI-001,CG-CHERI-001,cr_op_funct3,op_cheri_f0,0
TP-CHERI-001,CG-CHERI-001,cr_op_funct3,op_cheri_f1,0
TP-CHERI-001,CG-CHERI-001,cr_op_funct3,op_cheri_f2,0
TP-CHERI-001,CG-CHERI-001,cr_op_funct3,op_cheri_f3,0
TP-CHERI-001,CG-CHERI-001,cr_op_funct3,op_cheri_f4,0
TP-CHERI-001,CG-CHERI-001,cr_op_funct3,op_cheri_f5,0
TP-CHERI-001,CG-CHERI-001,cr_op_funct3,op_cheri_f6,0
TP-CHERI-001,CG-CHERI-001,cr_op_funct3,op_cheri_f7,0
TP-CHERI-002,CG-CHERI-001,cp_csr_op,csrrc,0
TP-CHERI-002,CG-CHERI-001,cp_csr_op,csrrci,0
TP-CHERI-002,CG-CHERI-001,cp_csr_op,csrrs,0
TP-CHERI-002,CG-CHERI-001,cp_csr_op,csrrsi,0
TP-CHERI-002,CG-CHERI-001,cp_csr_op,csrrw,0
TP-CHERI-002,CG-CHERI-001,cp_csr_op,csrrwi,0
TP-CHERI-002,CG-CHERI-001,cp_kind,csr_cdbg_ctrl,0
TP-CHERI-002,CG-CHERI-001,cp_kind,csr_mshwm,0
TP-CHERI-002,CG-CHERI-001,cp_kind,csr_mshwmb,0
TP-CHERI-002,CG-CHERI-001,cp_kind,csr_scr_other,0
TP-CHERI-002,CG-CHERI-001,cr_csr_op,csr_cdbg_ctrl_csrrsi,0
TP-CHERI-002,CG-CHERI-001,cr_csr_op,csr_cdbg_ctrl_csrrw,0
TP-CHERI-002,CG-CHERI-001,cr_csr_op,csr_mshwm_csrrc,0
TP-CHERI-002,CG-CHERI-001,cr_csr_op,csr_mshwm_csrrs,0
TP-CHERI-002,CG-CHERI-001,cr_csr_op,csr_mshwm_csrrw,0
TP-CHERI-002,CG-CHERI-001,cr_csr_op,csr_mshwmb_csrrw,0
TP-CHERI-002,CG-CHERI-001,cr_csr_op,csr_mshwmb_csrrwi,0
TP-CHERI-002,CG-CHERI-001,cr_csr_op,csr_scr_other_csrrci,0
TP-CHERI-002,CG-CHERI-001,cr_csr_op,csr_scr_other_csrrw,0
TP-CHERI-002,CG-CHERI-001,cr_kind_mode_trap,csr_cdbg_ctrl_m_yes,0
TP-CHERI-002,CG-CHERI-001,cr_kind_mode_trap,csr_mshwm_m_yes,0
TP-CHERI-002,CG-CHERI-001,cr_kind_mode_trap,csr_mshwm_u_yes,0
TP-CHERI-002,CG-CHERI-001,cr_kind_mode_trap,csr_mshwmb_m_yes,0
TP-CHERI-002,CG-CHERI-001,cr_kind_mode_trap,csr_scr_other_m_yes,0
TP-CHERI-003,CG-CHERI-001,cp_caps_zero_run,yes,0
TP-CHERI-003,CG-CHERI-001,cp_kind,eot,0
TP-CHERI-003,CG-CHERI-001,cp_store_seen,yes,0
TP-CHERI-003,CG-CHERI-001,cp_tag_zero_run,yes,0
TP-CHERI-004,CG-CHERI-001,cp_kind,id_marchid,0
TP-CHERI-004,CG-CHERI-001,cp_kind,id_misa,0
TP-CHERI-004,CG-CHERI-001,cp_marchid_val,is22,0
TP-CHERI-004,CG-CHERI-001,cp_misa_val,expected,0
TP-CHERI-004,CG-CHERI-001,cp_trap,no,0
TP-CMP-001,CG-CMP-001,cp_insn32_straddle,no,0
TP-CMP-001,CG-CMP-001,cp_insn32_straddle,yes,0
TP-CMP-001,CG-CMP-001,cp_pc_inc,two,0
TP-CMP-001,CG-CMP-001,cr_insn_align,auto,0
TP-CMP-001,CG-CMP-001,cr_insn_next,auto,0
TP-CMP-002,CG-CMP-001,cp_insn,c_addi4spn,0
TP-CMP-002,CG-CMP-001,cr_insn_reg3,auto,0
TP-CMP-002,CG-CMP-002,cp_addi4spn_imm,max,0
TP-CMP-002,CG-CMP-002,cp_addi4spn_imm,min,0
TP-CMP-002,CG-CMP-002,cp_addi4spn_imm,rand,0
TP-CMP-003,CG-CMP-004,cp_class,addi4spn_imm0,0
TP-CMP-003,CG-CMP-004,cp_class,zero_hw,0
TP-CMP-003,CG-CMP-004,cp_mtval_ok,yes,0
TP-CMP-003,CG-CMP-004,cp_rvfi_insn_ok,yes,0
TP-CMP-003,CG-CMP-004,cr_class_align,auto,0
TP-CMP-004,CG-CMP-001,cp_insn,c_lw,0
TP-CMP-004,CG-CMP-001,cp_insn,c_sw,0
TP-CMP-004,CG-CMP-002,cp_lw_sw_uimm,max,0
TP-CMP-004,CG-CMP-002,cp_lw_sw_uimm,rand,0
TP-CMP-004,CG-CMP-002,cp_lw_sw_uimm,zero,0
TP-CMP-005,CG-CMP-001,cp_insn,c_lwsp,0
TP-CMP-005,CG-CMP-001,cp_insn,c_swsp,0
TP-CMP-005,CG-CMP-001,cr_insn_rdfull,auto,0
TP-CMP-005,CG-CMP-002,cp_sp_uimm,max,0
TP-CMP-005,CG-CMP-002,cp_sp_uimm,rand,0
TP-CMP-005,CG-CMP-002,cp_sp_uimm,zero,0
TP-CMP-006,CG-CMP-004,cp_class,lwsp_rd0,0
TP-CMP-006,CG-CMP-004,cr_class_priv,auto,0
TP-CMP-007,CG-CMP-004,cp_class,c_fld,0
TP-CMP-007,CG-CMP-004,cp_class,c_fldsp,0
TP-CMP-007,CG-CMP-004,cp_class,c_flw,0
TP-CMP-007,CG-CMP-004,cp_class,c_flwsp,0
TP-CMP-007,CG-CMP-004,cp_class,c_fsd,0
TP-CMP-007,CG-CMP-004,cp_class,c_fsw,0
TP-CMP-007,CG-CMP-004,cp_class,c_fswsp,0
TP-CMP-008,CG-CMP-001,cp_insn,c_addi,0
TP-CMP-008,CG-CMP-001,cp_insn,c_nop,0
TP-CMP-008,CG-CMP-002,cp_ci_imm6,max,0
TP-CMP-008,CG-CMP-002,cp_ci_imm6,min,0
TP-CMP-008,CG-CMP-002,cr_ci,auto,0
TP-CMP-009,CG-CMP-003,cp_hint,c_addi_imm0,0
TP-CMP-009,CG-CMP-003,cp_hint,c_nop_nzimm,0
TP-CMP-009,CG-CMP-003,cp_minstret_inc,observed,0
TP-CMP-009,CG-CMP-003,cr_hint_align,auto,0
TP-CMP-010,CG-CMP-001,cp_insn,c_j,0
TP-CMP-010,CG-CMP-001,cp_insn,c_jal,0
TP-CMP-010,CG-ISA-006,cp_op,c_j,0
TP-CMP-010,CG-ISA-006,cp_op,c_jal,0
TP-CMP-010,CG-ISA-006,cr_op_align,auto,0
TP-CMP-011,CG-CMP-002,cp_cj_off,max_bwd,0
TP-CMP-011,CG-CMP-002,cp_cj_off,max_fwd,0
TP-CMP-011,CG-CMP-002,cp_cj_off,self,0
TP-CMP-011,CG-CMP-002,cp_link,pc2,0
TP-CMP-011,CG-ISA-006,cr_link,c_jal_pc2,0
TP-CMP-012,CG-CMP-001,cp_insn,c_li,0
TP-CMP-012,CG-CMP-002,cp_ci_imm6,zero,0
TP-CMP-012,CG-CMP-002,cr_ci,auto,0
TP-CMP-013,CG-CMP-003,cp_hint,c_li_x0,0
TP-CMP-013,CG-ISA-005,cp_writer_class,cmp_hint,0
TP-CMP-014,CG-CMP-001,cp_insn,c_lui,0
TP-CMP-014,CG-CMP-002,cp_lui_imm,neg_max,0
TP-CMP-014,CG-CMP-002,cp_lui_imm,neg_min,0
TP-CMP-014,CG-CMP-002,cp_lui_imm,pos_max,0
TP-CMP-014,CG-CMP-002,cp_lui_imm,pos_min,0
TP-CMP-014,CG-CMP-002,cp_lui_imm,rand,0
TP-CMP-015,CG-CMP-003,cp_hint,c_lui_x0,0
TP-CMP-015,CG-CMP-004,cp_class,lui_imm0,0
TP-CMP-016,CG-CMP-001,cp_insn,c_addi16sp,0
TP-CMP-016,CG-CMP-002,cp_addi16sp_imm,minus16,0
TP-CMP-016,CG-CMP-002,cp_addi16sp_imm,plus16,0
TP-CMP-016,CG-CMP-002,cp_addi16sp_imm,rand,0
TP-CMP-017,CG-CMP-002,cp_addi16sp_imm,max,0
TP-CMP-017,CG-CMP-002,cp_addi16sp_imm,min,0
TP-CMP-017,CG-CMP-002,cp_sp_wrap,yes,0
TP-CMP-017,CG-CMP-002,cr_sp_wrap,auto,0
TP-CMP-017,CG-CMP-004,cp_class,addi16sp_imm0,0
TP-CMP-018,CG-CMP-001,cp_insn,c_srai,0
TP-CMP-018,CG-CMP-001,cp_insn,c_srli,0
TP-CMP-018,CG-CMP-002,cr_shift,auto,0
TP-CMP-019,CG-CMP-003,cp_hint,c_srai_shamt0,0
TP-CMP-019,CG-CMP-003,cp_hint,c_srli_shamt0,0
TP-CMP-019,CG-CMP-004,cp_class,srai_shamt5,0
TP-CMP-019,CG-CMP-004,cp_class,srli_shamt5,0
TP-CMP-020,CG-CMP-001,cp_insn,c_andi,0
TP-CMP-020,CG-CMP-002,cp_ci_imm6,minus1,0
TP-CMP-020,CG-CMP-002,cp_ci_imm6,one,0
TP-CMP-020,CG-CMP-002,cr_ci,auto,0
TP-CMP-021,CG-CMP-001,cp_insn,c_and,0
TP-CMP-021,CG-CMP-001,cp_insn,c_or,0
TP-CMP-021,CG-CMP-001,cp_insn,c_sub,0
TP-CMP-021,CG-CMP-001,cp_insn,c_xor,0
TP-CMP-021,CG-CMP-001,cr_insn_reg3,auto,0
TP-CMP-022,CG-CMP-004,cp_class,addw,0
TP-CMP-022,CG-CMP-004,cp_class,subw,0
TP-CMP-023,CG-CMP-001,cp_insn,c_beqz,0
TP-CMP-023,CG-CMP-001,cp_insn,c_bnez,0
TP-CMP-023,CG-CMP-002,cp_cb_off,max_bwd,0
TP-CMP-023,CG-CMP-002,cp_cb_off,max_fwd,0
TP-CMP-023,CG-CMP-002,cp_cb_off,self,0
TP-CMP-023,CG-ISA-007,cp_op,c_beqz,0
TP-CMP-023,CG-ISA-007,cp_op,c_bnez,0
TP-CMP-024,CG-CMP-001,cp_insn,c_slli,0
TP-CMP-024,CG-CMP-001,cr_insn_rdfull,auto,0
TP-CMP-024,CG-CMP-002,cr_shift,auto,0
TP-CMP-025,CG-CMP-003,cp_hint,c_slli_shamt0,0
TP-CMP-025,CG-CMP-003,cp_hint,c_slli_x0,0
TP-CMP-025,CG-CMP-003,cp_hint,c_slli_x0_shamt0,0
TP-CMP-025,CG-CMP-004,cp_class,slli_shamt5,0
TP-CMP-026,CG-CMP-001,cp_insn,c_mv,0
TP-CMP-026,CG-CMP-001,cr_insn_rdfull,auto,0
TP-CMP-027,CG-CMP-003,cp_hint,c_mv_x0,0
TP-CMP-028,CG-CMP-001,cp_insn,c_jr,0
TP-CMP-028,CG-ISA-006,cp_op,c_jr,0
TP-CMP-028,CG-ISA-006,cr_op_align,auto,0
TP-CMP-029,CG-CMP-004,cp_class,jr_rs1_0,0
TP-CMP-030,CG-CMP-001,cp_insn,c_add,0
TP-CMP-030,CG-CMP-001,cr_insn_rdfull,auto,0
TP-CMP-031,CG-CMP-003,cp_hint,c_add_x0,0
TP-CMP-031,CG-CMP-003,cp_hint,c_add_x0_ntl_all,0
TP-CMP-031,CG-CMP-003,cp_hint,c_add_x0_ntl_p1,0
TP-CMP-031,CG-CMP-003,cp_hint,c_add_x0_ntl_pall,0
TP-CMP-031,CG-CMP-003,cp_hint,c_add_x0_ntl_s1,0
TP-CMP-032,CG-CMP-001,cp_insn,c_jalr,0
TP-CMP-032,CG-CMP-002,cp_link,pc2,0
TP-CMP-032,CG-ISA-006,cp_op,c_jalr,0
TP-CMP-032,CG-ISA-006,cr_link,c_jalr_pc2,0
TP-CMP-033,CG-ISA-009,cp_op,c_ebreak,0
TP-CMP-033,CG-ISA-009,cr_ebreak,c_m_dbg,0
TP-CMP-033,CG-ISA-009,cr_ebreak,c_m_exc,0
TP-CMP-033,CG-ISA-009,cr_ebreak,c_u_dbg,0
TP-CMP-034,CG-CMP-005,cp_insn,c_lbu,0
TP-CMP-034,CG-CMP-005,cp_insn,c_lh,0
TP-CMP-034,CG-CMP-005,cp_insn,c_lhu,0
TP-CMP-034,CG-CMP-005,cp_insn,c_sb,0
TP-CMP-034,CG-CMP-005,cp_insn,c_sh,0
TP-CMP-034,CG-CMP-005,cr_half_misaligned,auto,0
TP-CMP-034,CG-CMP-005,cr_load_sign,auto,0
TP-CMP-034,CG-CMP-005,cr_ls_b,auto,0
TP-CMP-034,CG-CMP-005,cr_ls_h,auto,0
TP-CMP-035,CG-CMP-004,cp_class,sh_bit6,0
TP-CMP-035,CG-CMP-004,cp_class,zcb_ls_1xx,0
TP-CMP-036,CG-CMP-005,cp_insn,c_not,0
TP-CMP-036,CG-CMP-005,cp_insn,c_sext_b,0
TP-CMP-036,CG-CMP-005,cp_insn,c_sext_h,0
TP-CMP-036,CG-CMP-005,cp_insn,c_zext_b,0
TP-CMP-036,CG-CMP-005,cp_insn,c_zext_h,0
TP-CMP-036,CG-CMP-005,cr_alu_operand,auto,0
TP-CMP-037,CG-CMP-004,cp_class,zcb_alu_110,0
TP-CMP-037,CG-CMP-004,cp_class,zcb_alu_111,0
TP-CMP-037,CG-CMP-004,cp_class,zext_w,0
TP-CMP-038,CG-CMP-005,cp_insn,c_mul,0
TP-CMP-038,CG-MUL-001,cp_op,c_mul,0
TP-CMP-038,CG-MUL-001,cr_op_rs1,auto,0
TP-CMP-039,CG-CMP-006,cp_insn,cm_push,0
TP-CMP-039,CG-CMP-006,cp_order_ok,yes,0
TP-CMP-039,CG-CMP-006,cp_rvfi_tags_ok,yes,0
TP-CMP-039,CG-CMP-006,cp_uop_count_ok,yes,0
TP-CMP-039,CG-CMP-006,cr_insn_delay,auto,0
TP-CMP-039,CG-CMP-006,cr_insn_rlist_spimm,auto,0
TP-CMP-040,CG-CMP-006,cp_rlist,r4,0
TP-CMP-040,CG-CMP-006,cp_stack_adj,a16,0
TP-CMP-040,CG-CMP-006,cp_stack_adj,a32,0
TP-CMP-040,CG-CMP-006,cp_stack_adj,a48,0
TP-CMP-040,CG-CMP-006,cp_stack_adj,a64,0
TP-CMP-041,CG-CMP-006,cp_rlist,r15,0
TP-CMP-041,CG-CMP-006,cp_stack_adj,a112,0
TP-CMP-041,CG-CMP-006,cp_stack_adj,a64,0
TP-CMP-041,CG-CMP-006,cp_stack_adj,a80,0
TP-CMP-041,CG-CMP-006,cp_stack_adj,a96,0
TP-CMP-042,CG-CMP-006,cp_rlist,r10,0
TP-CMP-042,CG-CMP-006,cp_rlist,r11,0
TP-CMP-042,CG-CMP-006,cp_rlist,r12,0
TP-CMP-042,CG-CMP-006,cp_rlist,r13,0
TP-CMP-042,CG-CMP-006,cp_rlist,r14,0
TP-CMP-042,CG-CMP-006,cp_rlist,r5,0
TP-CMP-042,CG-CMP-006,cp_rlist,r6,0
TP-CMP-042,CG-CMP-006,cp_rlist,r7,0
TP-CMP-042,CG-CMP-006,cp_rlist,r8,0
TP-CMP-042,CG-CMP-006,cp_rlist,r9,0
TP-CMP-043,CG-CMP-006,cp_spimm,s0,0
TP-CMP-043,CG-CMP-006,cp_spimm,s1,0
TP-CMP-043,CG-CMP-006,cp_spimm,s2,0
TP-CMP-043,CG-CMP-006,cp_spimm,s3,0
TP-CMP-043,CG-CMP-006,cp_stack_adj,a112,0
TP-CMP-043,CG-CMP-006,cp_stack_adj,a16,0
TP-CMP-043,CG-CMP-006,cp_stack_adj,a32,0
TP-CMP-043,CG-CMP-006,cp_stack_adj,a48,0
TP-CMP-043,CG-CMP-006,cp_stack_adj,a64,0
TP-CMP-043,CG-CMP-006,cp_stack_adj,a80,0
TP-CMP-043,CG-CMP-006,cp_stack_adj,a96,0
TP-CMP-044,CG-CMP-004,cp_class,pop_rlist_res,0
TP-CMP-044,CG-CMP-004,cp_class,popret_rlist_res,0
TP-CMP-044,CG-CMP-004,cp_class,popretz_rlist_res,0
TP-CMP-044,CG-CMP-004,cp_class,push_rlist_res,0
TP-CMP-044,CG-CMP-004,cr_zcmp_rlist,auto,0
TP-CMP-045,CG-CMP-006,cp_insn,cm_pop,0
TP-CMP-045,CG-CMP-006,cp_order_ok,yes,0
TP-CMP-045,CG-CMP-006,cp_uop_count_ok,yes,0
TP-CMP-045,CG-CMP-006,cr_insn_rlist_spimm,auto,0
TP-CMP-046,CG-CMP-006,cp_order_ok,yes,0
TP-CMP-046,CG-CMP-006,cp_rlist,r15,0
TP-CMP-046,CG-CMP-006,cp_rlist,r8,0
TP-CMP-046,CG-CMP-006,cp_spimm,s1,0
TP-CMP-046,CG-CMP-006,cp_spimm,s3,0
TP-CMP-047,CG-CMP-006,cp_insn,cm_popret,0
TP-CMP-047,CG-CMP-006,cp_ret_align,half,0
TP-CMP-047,CG-CMP-006,cp_ret_align,word,0
TP-CMP-047,CG-CMP-006,cr_insn_rlist_spimm,auto,0
TP-CMP-047,CG-CMP-006,cr_ret_align,auto,0
TP-CMP-048,CG-CMP-006,cp_insn,cm_popretz,0
TP-CMP-048,CG-CMP-006,cr_insn_rlist_spimm,auto,0
TP-CMP-048,CG-CMP-006,cr_ret_align,auto,0
TP-CMP-049,CG-CMP-006,cr_popret_r4,popret_r4,0
TP-CMP-049,CG-CMP-006,cr_popret_r4,popretz_r4,0
TP-CMP-049,CG-CMP-009,cp_hazard,popret_ra_fwd,0
TP-CMP-049,CG-CMP-009,cr_hazard_delay,auto,0
TP-CMP-050,CG-CMP-007,cp_insn,cm_mvsa01,0
TP-CMP-050,CG-CMP-007,cp_uop_count_ok,yes,0
TP-CMP-050,CG-CMP-007,cr_insn_r1_r2,auto,0
TP-CMP-051,CG-CMP-007,cp_equal,yes,0
TP-CMP-051,CG-CMP-007,cr_insn_equal,auto,0
TP-CMP-052,CG-CMP-007,cp_insn,cm_mva01s,0
TP-CMP-052,CG-CMP-007,cr_insn_r1_r2,auto,0
TP-CMP-053,CG-CMP-007,cp_src_values,same,0
TP-CMP-053,CG-CMP-007,cr_insn_equal,auto,0
TP-CMP-054,CG-CMP-004,cp_class,q2_011xx_65_00,0
TP-CMP-054,CG-CMP-004,cp_class,q2_011xx_65_10,0
TP-CMP-054,CG-CMP-004,cp_class,q2_101_other,0
TP-CMP-054,CG-CMP-004,cp_class,q2_101_zcmt,0
TP-CMP-055,CG-CMP-006,cp_minstret_once,yes,0
TP-CMP-055,CG-CMP-006,cp_rvfi_tags_ok,yes,0
TP-CMP-055,CG-CMP-007,cp_uop_count_ok,yes,0
TP-CMP-056,CG-CMP-008,cp_insn,cm_push,0
TP-CMP-056,CG-CMP-008,cp_mepc_ok,yes,0
TP-CMP-056,CG-CMP-008,cp_reexec,yes,0
TP-CMP-056,CG-CMP-008,cp_sp_unchanged_ok,yes,0
TP-CMP-056,CG-CMP-008,cr_event_phase_outcome,irq_ls_taken,0
TP-CMP-056,CG-CMP-008,cr_event_phase_outcome,nmi_ls_taken,0
TP-CMP-056,CG-CMP-008,cr_insn_rlist_event,auto,0
TP-CMP-056,CG-CMP-008,cr_irq_idx,auto,0
TP-CMP-057,CG-CMP-008,cp_insn,cm_pop,0
TP-CMP-057,CG-CMP-008,cp_insn,cm_popret,0
TP-CMP-057,CG-CMP-008,cp_insn,cm_popretz,0
TP-CMP-057,CG-CMP-008,cp_reexec,yes,0
TP-CMP-057,CG-CMP-008,cr_event_phase_outcome,irq_ls_taken,0
TP-CMP-057,CG-CMP-008,cr_irq_idx,auto,0
TP-CMP-058,CG-CMP-008,cp_insn,cm_mva01s,0
TP-CMP-058,CG-CMP-008,cp_insn,cm_mvsa01,0
TP-CMP-058,CG-CMP-008,cp_phase,commit_phase,0
TP-CMP-058,CG-CMP-008,cr_event_phase_outcome,irq_commit_deferred,0
TP-CMP-058,CG-CMP-008,cr_event_phase_outcome,nmi_commit_deferred,0
TP-CMP-059,CG-CMP-008,cp_event,debug_req,0
TP-CMP-059,CG-CMP-008,cp_event,step,0
TP-CMP-059,CG-CMP-008,cp_event,trigger,0
TP-CMP-059,CG-CMP-008,cr_event_phase_outcome,debug_commit_deferred,0
TP-CMP-059,CG-CMP-008,cr_event_phase_outcome,debug_ls_deferred,0
TP-CMP-059,CG-CMP-008,cr_event_phase_outcome,step_deferred,0
TP-CMP-059,CG-CMP-008,cr_event_phase_outcome,trigger_deferred,0
TP-CMP-059,CG-CMP-008,cr_insn_event,auto,0
TP-CMP-060,CG-CMP-008,cp_event,store_fault_pmp,0
TP-CMP-060,CG-CMP-008,cp_mepc_ok,yes,0
TP-CMP-060,CG-CMP-008,cp_reexec,yes,0
TP-CMP-060,CG-CMP-008,cp_sp_unchanged_ok,yes,0
TP-CMP-060,CG-CMP-008,cr_event_phase_outcome,store_fault_pmp_trap,0
TP-CMP-060,CG-CMP-008,cr_fault_idx,auto,0
TP-CMP-061,CG-CMP-008,cp_event,store_fault_bus,0
TP-CMP-061,CG-CMP-008,cr_event_phase_outcome,store_fault_bus_trap,0
TP-CMP-061,CG-CMP-008,cr_fault_idx,auto,0
TP-CMP-061,CG-CMP-008,cr_insn_rlist_event,auto,0
TP-CMP-062,CG-CMP-008,cp_event,load_fault_bus,0
TP-CMP-062,CG-CMP-008,cp_event,load_fault_pmp,0
TP-CMP-062,CG-CMP-008,cr_event_phase_outcome,load_fault_bus_trap,0
TP-CMP-062,CG-CMP-008,cr_event_phase_outcome,load_fault_pmp_trap,0
TP-CMP-062,CG-CMP-008,cr_fault_idx,auto,0
TP-CMP-063,CG-CMP-006,cp_sp_align,mis1,0
TP-CMP-063,CG-CMP-006,cp_sp_align,mis2,0
TP-CMP-063,CG-CMP-006,cp_sp_align,mis3,0
TP-CMP-063,CG-CMP-006,cr_insn_sp_align,auto,0
TP-CMP-063,CG-CMP-008,cp_mis_half,first,0
TP-CMP-063,CG-CMP-008,cp_mis_half,second,0
TP-CMP-063,CG-CMP-008,cr_mis_fault,auto,0
TP-CMP-064,CG-CMP-008,cp_reexec,yes,0
TP-CMP-064,CG-CMP-008,cr_insn_event,auto,0
TP-CMP-065,CG-CMP-008,cp_event,dummy_inserted,0
TP-CMP-065,CG-CMP-008,cr_event_phase_outcome,dummy_commit,0
TP-CMP-065,CG-CMP-008,cr_event_phase_outcome,dummy_ls,0
TP-CMP-066,CG-CMP-006,cp_uop_count_ok,yes,0
TP-CMP-066,CG-CMP-006,cr_insn_delay,auto,0
TP-CMP-066,CG-CMP-007,cr_insn_b2b,auto,0
TP-CMP-066,CG-CMP-009,cp_delta_uop,all_one,0
TP-CMP-066,CG-CMP-009,cp_delta_uop,some_stall,0
TP-CMP-066,CG-CMP-009,cp_hazard,mvsa01_then_mva01s,0
TP-CMP-066,CG-CMP-009,cp_hazard,pop_then_push_b2b,0
TP-CMP-066,CG-CMP-009,cp_hazard,popret_then_target,0
TP-CMP-066,CG-CMP-009,cp_hazard,popretz_then_target,0
TP-CMP-066,CG-CMP-009,cp_hazard,push_then_pop_b2b,0
TP-CMP-067,CG-CMP-004,cp_mtval_ok,yes,0
TP-CMP-067,CG-CMP-004,cp_rvfi_insn_ok,yes,0
TP-CMP-067,CG-CMP-004,cr_class_align,auto,0
TP-CMP-067,CG-CMP-004,cr_class_priv,auto,0
TP-CMP-068,CG-CMP-006,cr_insn_wrap,pop_above_max,0
TP-CMP-068,CG-CMP-006,cr_insn_wrap,popret_above_max,0
TP-CMP-068,CG-CMP-006,cr_insn_wrap,popretz_above_max,0
TP-CMP-068,CG-CMP-006,cr_insn_wrap,push_below_zero,0
TP-CMP-069,CG-CMP-007,cr_insn_hazard,auto,0
TP-CMP-069,CG-CMP-009,cp_hazard,load_pushed_reg_then_push,0
TP-CMP-069,CG-CMP-009,cp_hazard,load_then_mva01s,0
TP-CMP-069,CG-CMP-009,cp_hazard,store_same_slot_then_pop,0
TP-CMP-069,CG-CMP-009,cp_hazard,write_pushed_reg_then_push,0
TP-CMP-069,CG-CMP-009,cr_hazard_delay,auto,0
TP-CMP-069,CG-CMP-009,cr_hazard_rlist,auto,0
TP-CMP-070,CG-CMP-001,cr_insn_align,auto,0
TP-CMP-070,CG-CMP-001,cr_insn_next,auto,0
TP-CMP-070,CG-CMP-002,cr_ci,auto,0
TP-CMP-070,CG-CMP-003,cr_hint_align,auto,0
TP-CMP-070,CG-CMP-004,cr_class_align,auto,0
TP-CMP-070,CG-CMP-005,cr_alu_operand,auto,0
TP-CMP-071,CG-CMP-006,cr_insn_delay,auto,0
TP-CMP-071,CG-CMP-006,cr_insn_rlist_spimm,auto,0
TP-CMP-071,CG-CMP-007,cr_insn_r1_r2,auto,0
TP-CMP-071,CG-CMP-008,cr_fault_idx,auto,0
TP-CMP-071,CG-CMP-008,cr_insn_event,auto,0
TP-CMP-071,CG-CMP-008,cr_irq_idx,auto,0
TP-CMP-071,CG-CMP-009,cr_hazard_delay,auto,0
TP-CMP-072,CG-CMP-010,cp_err_kind,bus,0
TP-CMP-072,CG-CMP-010,cp_err_kind,pmp,0
TP-CMP-072,CG-CMP-010,cp_expanded_tag,bus_not_expanded,0
TP-CMP-072,CG-CMP-010,cp_expanded_tag,pmp_expanded,0
TP-CMP-072,CG-CMP-010,cp_mtval_ok,yes,0
TP-CMP-072,CG-CMP-010,cp_next_uop0,yes,0
TP-CMP-072,CG-CMP-010,cp_no_dreq,yes,0
TP-CMP-072,CG-CMP-010,cr_err_align,auto,0
TP-CMP-072,CG-CMP-010,cr_err_reach,auto,0
TP-CMP-072,CG-CMP-010,cr_insn_err,auto,0
TP-CMP-073,CG-CMP-009,cp_hazard,popret_ft_cm,0
TP-CMP-073,CG-CMP-009,cp_hazard,popretz_ft_cm,0
TP-CMP-073,CG-CMP-009,cp_redirect_once,yes,0
TP-CMP-073,CG-CMP-009,cp_ret_once,yes,0
TP-CMP-073,CG-CMP-009,cr_ft_kind,auto,0
TP-CSR-001,CG-CSR-001,cp_aclass,rw_m,0
TP-CSR-001,CG-CSR-001,cp_iclass,none,0
TP-CSR-001,CG-CSR-001,cp_op,csrrc,0
TP-CSR-001,CG-CSR-001,cp_op,csrrci,0
TP-CSR-001,CG-CSR-001,cp_op,csrrs,0
TP-CSR-001,CG-CSR-001,cp_op,csrrsi,0
TP-CSR-001,CG-CSR-001,cp_op,csrrw,0
TP-CSR-001,CG-CSR-001,cp_op,csrrwi,0
TP-CSR-001,CG-CSR-001,cp_priv,m,0
TP-CSR-001,CG-CSR-001,cp_rd,nonx0,0
TP-CSR-001,CG-CSR-001,cr_iclass_priv,none_m,0
TP-CSR-001,CG-CSR-001,cr_rd_x0_write,csrrw_rdnz_rw_m,0
TP-CSR-001,CG-CSR-003,cp_csr,mscratch,0
TP-CSR-001,CG-CSR-003,cp_csr,mtval,0
TP-CSR-001,CG-CSR-003,cp_op,csrrc,0
TP-CSR-001,CG-CSR-003,cp_op,csrrci,0
TP-CSR-001,CG-CSR-003,cp_op,csrrs,0
TP-CSR-001,CG-CSR-003,cp_op,csrrsi,0
TP-CSR-001,CG-CSR-003,cp_op,csrrw,0
TP-CSR-001,CG-CSR-003,cp_op,csrrwi,0
TP-CSR-001,CG-CSR-003,cr_csr_op,mscratch_csrrc,0
TP-CSR-001,CG-CSR-003,cr_csr_op,mscratch_csrrci,0
TP-CSR-001,CG-CSR-003,cr_csr_op,mscratch_csrrs,0
TP-CSR-001,CG-CSR-003,cr_csr_op,mscratch_csrrsi,0
TP-CSR-001,CG-CSR-003,cr_csr_op,mscratch_csrrw,0
TP-CSR-001,CG-CSR-003,cr_csr_op,mscratch_csrrwi,0
